SID SYS SCR N 
175 trans.ro -0.0548251711221452 10 
237 trans.ro -0.587489062055055 10 
151 trans.ro 0.464506997883014 10 
220 trans.ro 0.38052227450766 10 
230 trans.ro 0.146544916025845 10 
258 trans.ro -0.564356550671851 10 
231 trans.ro 0.0233312724747285 10 
153 trans.ro -0.586396894631742 10 
2 trans.ro 0.749297888438864 10 
297 trans.ro -0.0283029358944117 10 
162 trans.ro -0.113518034040694 10 
180 trans.ro -0.108841047704226 10 
189 trans.ro -0.593763565514428 10 
50 trans.ro -0.276679051587162 10 
256 trans.ro -0.411330444544493 10 
33 trans.ro -0.63387485563449 10 
339 trans.ro -0.584612235719087 10 
144 trans.ro 1.41885001946203 10 
345 trans.ro -0.479273770819491 10 
21 trans.ro -0.421947091899594 10 
95 trans.ro 0.877360099625459 10 
329 trans.ro 0.517248504043415 10 
99 trans.ro -0.0704517158046274 10 
9 trans.ro -0.456015786835366 10 
126 trans.ro -0.0676875793274713 10 
142 trans.ro -0.82261995894935 10 
31 trans.ro -0.724951428505744 10 
187 trans.ro 1.19552628550099 10 
317 trans.ro -0.611998168159267 10 
62 trans.ro -0.479711127690538 10 
244 trans.ro -0.343413878368952 10 
81 trans.ro -0.611075738060572 10 
255 trans.ro -0.309404869449256 10 
199 trans.ro 0.61676690281301 10 
245 trans.ro -0.225783241164582 10 
140 trans.ro 0.964727956153668 10 
83 trans.ro -0.689474865559328 10 
48 trans.ro -0.4557324597622 10 
272 trans.ro 0.600961093884173 10 
72 trans.ro 0.908173640630496 10 
7 trans.ro -0.691557713060814 10 
68 trans.ro -0.580514469859922 10 
149 trans.ro 0.634508295555006 10 
198 trans.ro 0.12513145043126 10 
101 trans.ro -1.01089508029303 10 
285 trans.ro 0.563901479822194 10 
39 trans.ro -1.01451097442078 10 
58 trans.ro -0.737711890059021 10 
84 trans.ro -0.547303163589852 10 
273 trans.ro 1.54477954085714 10 
52 trans.ro -0.61409364960191 10 
114 trans.ro -0.690583716366371 10 
348 trans.ro -0.549369022020472 10 
265 trans.ro 1.45799395453406 10 
109 trans.ro 1.547649242761 10 
202 trans.ro 0.0492442138522906 10 
125 trans.ro 0.317188429302936 10 
86 trans.ro -0.161210815831109 10 
159 trans.ro -0.29498177106122 10 
146 trans.ro -0.633859590198174 10 
94 trans.ro -0.234350250955544 10 
196 trans.ro -0.397798214574878 10 
251 trans.ro 0.232191480476911 10 
11 trans.ro -0.654614891835836 10 
73 trans.ro -0.329074109389519 10 
331 trans.ro 0.0159700659912216 10 
131 trans.ro -0.38260978011911 10 
242 trans.ro -0.0716552720924887 10 
341 trans.ro -0.705130456477141 10 
49 trans.ro -0.0956134620137596 10 
236 trans.ro -0.512598640615278 10 
318 trans.ro 0.845637286301815 10 
46 trans.ro -0.876764353732628 10 
223 trans.ro 0.686598154657871 10 
156 trans.ro 0.692797416880484 10 
270 trans.ro -0.434864916818653 10 
164 trans.ro 0.0723346671893761 10 
127 trans.ro 0.768770022184457 10 
309 trans.ro 0.427710452373142 10 
143 trans.ro -0.495762873562593 10 
110 trans.ro -0.243009983870792 10 
213 trans.ro 1.07488514584893 10 
229 trans.ro -1.12705348182868 10 
14 trans.ro -0.795712083545559 10 
22 trans.ro -0.598513150467458 10 
201 trans.ro -0.899610641454615 10 
292 trans.ro -0.118393842595791 10 
79 trans.ro -0.391053181261941 10 
88 trans.ro -0.0803528049259833 10 
310 trans.ro 0.750233850698564 10 
60 trans.ro -0.135343538448112 10 
343 trans.ro -0.388350259002525 10 
211 trans.ro 0.436147548840544 10 
77 trans.ro -0.441949114537266 10 
15 trans.ro -0.265752427756182 10 
139 trans.ro -0.493187109821449 10 
319 trans.ro 0.0370418934793877 10 
41 trans.ro -0.42292249023364 10 
181 trans.ro 0.940249575485025 10 
325 trans.ro 0.248122614043452 10 
128 trans.ro -0.0182893017385254 10 
304 trans.ro 0.269741662852688 10 
124 trans.ro 0.0542112127890241 10 
157 trans.ro 0.194576993077427 10 
349 trans.ro -0.0708310656879731 10 
107 trans.ro -1.14351466314016 10 
8 trans.ro -0.529421206163691 10 
29 trans.ro -0.571766747075744 10 
302 trans.ro -0.439218022772429 10 
65 trans.ro -0.704130316651854 10 
