SID SYS SCR N 
151 trans.de 1.20439504477564 5 
52 trans.de -0.558317146591026 5 
329 trans.de -0.438638506001213 5 
122 trans.de -0.942915206766012 5 
268 trans.de -0.841924125015149 5 
216 trans.de 0.0579879587289898 5 
153 trans.de 0.462691837754863 5 
278 trans.de -0.283161273110877 5 
93 trans.de -2.15383581642312 5 
334 trans.de -0.531378554877192 5 
33 trans.de -0.59648982045163 5 
274 trans.de 0.208999290163761 5 
257 trans.de 0.215293905746708 5 
284 trans.de 0.350596265453804 5 
115 trans.de -0.287038583257284 5 
81 trans.de 0.749607824960107 5 
148 trans.de -0.0704750752007772 5 
32 trans.de 0.279671237170298 5 
307 trans.de 0.138522741460647 5 
106 trans.de -1.0159495513451 5 
92 trans.de -0.0842202878944049 5 
313 trans.de 0.508356099257193 5 
49 trans.de -0.175108927619567 5 
263 trans.de -0.533412177223802 5 
226 trans.de -0.409841058190008 5 
15 trans.de -0.509337020300241 5 
161 trans.de -0.7000328799703 5 
142 trans.de 1.06784277096622 5 
79 trans.de -0.0732828920784167 5 
11 trans.de -0.469155859671824 5 
330 trans.de 0.893393250907584 5 
27 trans.de -0.202072338468735 5 
245 trans.de 0.585044414508739 5 
124 trans.de 0.732922353903279 5 
125 trans.de -0.389705921508521 5 
62 trans.de -0.119367481325361 5 
287 trans.de -0.301576680829321 5 
323 trans.de 0.122405448911105 5 
22 trans.de -0.16802571552251 5 
168 trans.de -0.647045773666155 5 
58 trans.de 0.168441198021726 5 
154 trans.de 0.876116952383825 5 
178 trans.de -0.114612987646479 5 
218 trans.de -0.371330057991977 5 
248 trans.de 0.275694022033397 5 
41 trans.de -0.51820953828516 5 
95 trans.de -0.775215198023092 5 
36 trans.de -0.43004385580427 5 
291 trans.de 0.107383333053802 5 
163 trans.de -0.652368257269782 5 
195 trans.de 0.421691674022587 5 
132 trans.de -0.701092807155938 5 
183 trans.de 0.599882179147312 5 
10 trans.de -0.436235119784356 5 
72 trans.de 0.0928176918930677 5 
126 trans.de -0.556668409299761 5 
8 trans.de -0.203038534805231 5 
109 trans.de -0.632559067024449 5 
327 trans.de -0.913621771304388 5 
189 trans.de 0.0549185370355093 5 
280 trans.de 0.804250723628919 5 
250 trans.de -0.195257198316074 5 
246 trans.de -0.0292192908078438 5 
43 trans.de -0.021658108039667 5 
203 trans.de -0.958789826420705 5 
173 trans.de -0.0424062300225842 5 
201 trans.de -0.315608512747566 5 
120 trans.de 0.0877008012585636 5 
94 trans.de 0.590942032926704 5 
171 trans.de -0.304831983891608 5 
0 trans.de 0.173672720114401 5 
185 trans.de 0.13038872062539 5 
16 trans.de -0.623871733260649 5 
150 trans.de -0.439698535757923 5 
176 trans.de 0.301207842148167 5 
227 trans.de 0.589874421715529 5 
35 trans.de 1.06307187587952 5 
87 trans.de 0.36151469579 5 
68 trans.de 0.336799478085296 5 
212 trans.de -0.515814728975105 5 
2 trans.de 1.24883390216851 5 
37 trans.de -0.784023546763577 5 
322 trans.de -0.0959963884626764 5 
295 trans.de -0.209066553814504 5 
50 trans.de 0.210964128050391 5 
28 trans.de -0.368001606207999 5 
9 trans.de 0.189437073376346 5 
318 trans.de -0.149259244540818 5 
220 trans.de 1.09220722829793 5 
214 trans.de -0.393152075088742 5 
21 trans.de 1.17313254245891 5 
75 trans.de 0.545547585383387 5 
236 trans.de -1.02701719234491 5 
29 trans.de -0.457560262599108 5 
145 trans.de 0.15229977619845 5 
320 trans.de 0.303861788131227 5 
177 trans.de 0.929435392969726 5 
181 trans.de 0.95054114681968 5 
140 trans.de -0.591322731889038 5 
97 trans.de 0.762112982202992 5 
25 trans.de -0.620602404788697 5 
146 trans.de 0.384046945076348 5 
276 trans.de 0.178644261961442 5 
31 trans.de -1.30536897896815 5 
283 trans.de 0.227950717778348 5 
299 trans.de -0.43339529471218 5 
233 trans.de -0.0749593971647515 5 
40 trans.de 0.681925666518235 5 
74 trans.de 0.228870510172481 5 
241 trans.de 0.147568180334595 5 
194 trans.de 0.538896499657342 5 
130 trans.de -0.179288093958895 5 
138 trans.de 0.259161796732684 5 
315 trans.de 0.200658527662925 5 
219 trans.de -0.322038316077984 5 
237 trans.de 0.137946574176077 5 
235 trans.de 1.18801408533159 5 
197 trans.de -0.173248841542398 5 
180 trans.de -1.39133952640717 5 
239 trans.de -0.479284208391408 5 
89 trans.de -0.0811547891384642 5 
311 trans.de 0.571145726552572 5 
335 trans.de 0.774249800122027 5 
182 trans.de 0.253047888116604 5 
234 trans.de 1.21384819373576 5 
44 trans.de -0.0524183893927327 5 
240 trans.de 0.409698163861486 5 
