SID SYS SCR N 
117 trans.pl 52 5 
28 trans.pl 60.2 5 
234 trans.pl 64.8 5 
342 trans.pl 40.4 5 
251 trans.pl 47.6 5 
242 trans.pl 75.8 5 
59 trans.pl 51.8 5 
307 trans.pl 66.6 5 
