SID SYS SCR N 
69 trans.ro -0.740465581221459 5 
175 trans.ro 0.13780792642682 5 
237 trans.ro -0.641851418465491 5 
151 trans.ro 0.892413201304237 5 
220 trans.ro 0.246286117579795 5 
230 trans.ro 0.0312667561598537 5 
258 trans.ro -0.643683394424634 5 
231 trans.ro -0.486301228141662 5 
153 trans.ro -1.00201444444645 5 
2 trans.ro 0.439323318860435 5 
297 trans.ro -0.324198829247533 5 
162 trans.ro 0.411886494227925 5 
180 trans.ro 0.284841872506428 5 
189 trans.ro -0.495918873624173 5 
50 trans.ro -0.125158256131131 5 
256 trans.ro -0.62697512924919 5 
33 trans.ro -0.0109387809059094 5 
339 trans.ro -0.19127369274134 5 
144 trans.ro 1.34117849872343 5 
345 trans.ro -0.653119518182032 5 
21 trans.ro -0.876957855735934 5 
95 trans.ro 0.256463822400256 5 
329 trans.ro 0.579331358791002 5 
99 trans.ro -0.000945916149852377 5 
9 trans.ro -0.455651941550663 5 
126 trans.ro -0.338518545127646 5 
142 trans.ro -0.576534957104689 5 
31 trans.ro -0.930909915560384 5 
187 trans.ro 1.36606488115127 5 
317 trans.ro -0.616998452921607 5 
62 trans.ro -0.717179751427976 5 
244 trans.ro -0.440594966697479 5 
81 trans.ro -0.608177334787743 5 
255 trans.ro -0.397568541247119 5 
199 trans.ro 0.899442611229885 5 
245 trans.ro -0.138652830891023 5 
140 trans.ro 0.712574449505372 5 
83 trans.ro -0.237078716296679 5 
48 trans.ro -0.37179255151766 5 
272 trans.ro 0.437415767902501 5 
72 trans.ro 1.18677120968228 5 
7 trans.ro -0.699464823831376 5 
68 trans.ro -0.660653008715191 5 
149 trans.ro 0.362489290013822 5 
198 trans.ro 0.0419275898882943 5 
101 trans.ro -0.931455791139492 5 
285 trans.ro 0.512235729887974 5 
39 trans.ro -1.1129834861917 5 
58 trans.ro -0.697126361202809 5 
84 trans.ro -0.53977197824511 5 
273 trans.ro 1.41120793641016 5 
52 trans.ro -0.676691735662798 5 
114 trans.ro -0.798884513823557 5 
348 trans.ro 0.220639629822119 5 
265 trans.ro 1.72559566879445 5 
109 trans.ro 1.66723297516132 5 
202 trans.ro 0.438858244678637 5 
125 trans.ro -0.264961027522328 5 
86 trans.ro 0.694861508561589 5 
159 trans.ro -0.10189002809127 5 
146 trans.ro -0.297859499150578 5 
94 trans.ro -0.162577486502118 5 
196 trans.ro -0.0171145981863205 5 
251 trans.ro 0.00511535631371456 5 
11 trans.ro -0.639679476006488 5 
73 trans.ro -0.374086422089546 5 
331 trans.ro 0.0143783870396356 5 
131 trans.ro -0.553156940223636 5 
242 trans.ro -0.195035804621221 5 
341 trans.ro -0.696518787625042 5 
49 trans.ro -0.327523289202129 5 
236 trans.ro -0.233081398357477 5 
318 trans.ro 0.636121846215314 5 
46 trans.ro -0.77521607851205 5 
223 trans.ro 0.767600440421082 5 
156 trans.ro 1.2050416862876 5 
270 trans.ro -0.732891518639339 5 
164 trans.ro -0.189622073204425 5 
127 trans.ro 0.727045524283782 5 
309 trans.ro 0.519677447545029 5 
143 trans.ro -0.824005780335886 5 
110 trans.ro -0.866142801450667 5 
213 trans.ro 1.22150494825781 5 
229 trans.ro -0.756512999405949 5 
14 trans.ro -0.903248765768509 5 
22 trans.ro -0.719026776190995 5 
201 trans.ro -0.867145564567225 5 
292 trans.ro -0.069231948441671 5 
79 trans.ro -0.538425426280666 5 
88 trans.ro 0.502088436223686 5 
310 trans.ro 0.816977149568434 5 
60 trans.ro 0.217435311559612 5 
343 trans.ro 0.165282134152681 5 
211 trans.ro 0.625838789592708 5 
77 trans.ro -0.512706976094681 5 
15 trans.ro 0.0433811656485672 5 
139 trans.ro -0.362675206763537 5 
319 trans.ro 0.245817839400931 5 
41 trans.ro -0.627266599777319 5 
181 trans.ro 0.764489361748415 5 
325 trans.ro -0.0277407671664696 5 
128 trans.ro 0.186672000890753 5 
304 trans.ro 0.332348657512292 5 
124 trans.ro 0.136029368481899 5 
157 trans.ro 0.619612585511538 5 
349 trans.ro 0.0441133682570439 5 
107 trans.ro -0.929214373291056 5 
8 trans.ro -0.661920272857712 5 
29 trans.ro -0.441723353089095 5 
302 trans.ro -0.0359974124289174 5 
65 trans.ro -0.796211049935584 5 
